the_geom,district_agency,districts,shape_leng,shape_area,province_territory,status,objectid,cartodb_id,created_at,updated_at
0106000020E6100000010000000103000000010000001A000000B46CD7D066AC52409085B42936EB3F40C4D0AC04CEA2524000F9431F82D23F40846CBAD74DA152409F82F05571B73F4058593548E09952404FF07F8BB4A43F40CC4B2379AD925240EFEC3D45FFAA3F40BC1B3A71B88F5240FF043CF4D6913F40345BF10996845240F0E6405F765F3F40083F548D3181524090848E614F5F3F403C0E5D9E688152405049719227743F407CC112706B7C5240308ECDEDFB783F40604B8DE7727F52407FEC31A1178E3F4008F1EB38D16A52408FC06333969C3F4034D385B50E655240BF3CE67791B23F40D80AB7424D615240FF21F1CEC9A33F40A449F35D155E5240D0CE77FCA9C63F40E408E43F0D5F5240100C0F9D59D43F40EBDA2C663E6C52401002D47270E43F405F54BD1B8F735240C031E29C04FC3F40DC27CAE559795240802A5285B3D73F40385E19C49388524030F1776167D23F40D85759C5108D5240E00DB47C7CE23F40309CB4ADED96524010B0467082E33F40B486D7766E9E5240089AB14D25004040E0DDE965C3A352403027196BB90540403860E265A2A55240E0AC0C24B6074040B46CD7D066AC52409085B42936EB3F40,Sheikhupura,Sheikhupura,4.742158,0.345331,Punjab,District,123,121,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001700000038588CDAF4BB5240F888BF33913B4040EBE009936FB65240C0133560CA2640406B7F7FB9DFB15240B06EC24904264040506FDDB740B05240089CD2B7851440403860E265A2A55240E0AC0C24B6074040E0DDE965C3A352403027196BB90540406C9C74E0729E5240580036DFAC13404048B7584E3F9E5240E722CCF89613404074A7996E40985240B8992E973E154040ACA73685AB94524048AF1BBF871F4040E033F9116A905240304E644F96214040144BA25CA38C524020ABA9B97B3A4040A09D5BA06C8D524018306CA5DE46404010E97FA084955240474081A8C44B40403CD5909B1C9D524050F97A683D564040C8C1F388489C52409065C9855D654040F4F29EFA8B9D5240C823A52356654040804156A304A252405896BB32D05E404098BE05E69BA95240805BB2EBF45B4040A466FAC119A9524080377CB8364E404033D13D7DF3AB5240706B93E41C3F4040448295A4CFB6524008B9B9B50F3F404038588CDAF4BB5240F888BF33913B4040,Sialkot,Sialkot,3.121247,0.294125,Punjab,District,124,122,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000019000000AB2D8EAD23325240301034041FAE3E4044B94569BF2D5240F066FF9335943E40EC222C86D21F5240FFCD1BC7FD933E40D8E81EF57315524070A1B800DE923E404B18F8DB8113524010AA00B521893E40140A968DBB095240D06E996BB1923E4020550BCD8B0E524080EA27D478B73E40105D7E10A6155240B003F311D2B63E40AC501D6CD1155240C0C56B00C6CB3E4088431E4AA90F5240018FEC8316D93E409CC76797AA1652405FCB6359ACF23E4057290BFC4E18524030AAE956B2053F40C438B9E0F21E52408009D4752C203F405843467CD11F5240107DC28141393F400431F122AA2B5240302883E1D33C3F40587437E882335240A00E162CF1543F40DC049774943652405F3A000A9F493F4010496BFA84315240F074C3936A323F40EC4B4F181E31524020A396D4DB193F40EC83D1EF4D345240F00C7B4137113F40CC15935536315240D07FC5C0BEF13E40F8DBAA7B102D5240C01474D089E03E4068E1C92D78315240A0BA1E2EFAD63E40A8AB96BD442F5240F0DACF9D14BE3E40AB2D8EAD23325240301034041FAE3E40,Toba Tek Singh,Toba Tek Singh,4.066464,0.290667,Punjab,District,125,123,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001B0000004090CFA3243E52408FA72D978FF63D409CF0E4C9BF385240C01B41B4D7FE3D40736CC280B736524080A9454020F33D4058DD345CE2315240E06E22AC6EFA3D40C8984D57002452402F3E874304CF3D40341D7EB550195240D0355C2405DD3D40DC230DD1620D5240BFB7330463C23D40CC879FB6860A5240301A0732E29E3D40D01F0CF9EE0552409F630FA80D9A3D4030C3D06184FB5140EF559881D4C13D4067498001ECFD5140F00A15467DC93D40FC77316197F8514050528AE0E7E73D40E4C603B9DBEE5140A053C038CBF33D407839E7475CFF51403F04C7CF37173E40B8C7794576065240C09F09B21B113E40CCF8BAEEFE0B5240003224B7A9283E40D4B018ABA214524000C1DE0F4B373E400BA2EE4B86195240E0B0E7B8CE373E40F047AD098D1D5240D01F6E7694293E40E83F9750A5225240AF8EF0DF4F453E4028C1832E74265240105A917C303F3E4038DABD07912A5240902A58731E4F3E40A8D7D645083652407FDD6122A25F3E4034678F124C3652409F6C6F9B78503E406403CA28943D5240B06E4F2FA6443E4004CE6D00133C52409F7348E2730D3E404090CFA3243E52408FA72D978FF63D40,Vehari,Vehari,5.242434,0.420731,Punjab,District,126,124,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000210000009B288E73BA54514060B0C9F8F8CC3840E0EE9E05C64F51406052B4F967BF38400F329247164C51405FAD397D638A3840302D79C41D4551405FC809C24E7638403C182CBF7243514060518F1CCC5D384094F737787B445140D079D5BF9C423840808B18C01D3E51405F60F6C3CE3C3840A00D6083183C5140605A6B38764A3840477A37E7E830514060375373C64838404F8A3FBD9A2E514080CFC50499603840ECF808D8E8235140BF0A1C7CD55C384077AD66C6891C514040510102306538404CD5C5C3101A5140C00CD907E171384074961ADEA81651408015E0E8D7C1384068BAE48CC4215140F0D3195539E3384048E697EA1925514040E03F87E4DD3840A0EDCA20E92B51400FDD41029FEB3840E4FACD8D542D5140809452D998D43840289F1D608A345140D0ABF1302BD53840282AE0443636514090EE5B6EE7DE3840582D9104383251400068523AF5F53840F4581C698D24514030AC9C2731153940341D3E646B275140406808A7132A3940D0FE9884DD2E5140C03D0BA7D5413940A40E85DD5E3151404FCB530AC9353940FC1A1E87A3385140D0D5A0398D3A39402884F07CD03D5140000BD852724C394050FA1727683E5140D05B6840B92639404C5EFB4CA6445140E0B3FFFC32143940E0400884FB4A5140EFFE321E44F43840B8F5641E7A515140608579FE4CF53840AC9CCD7AE354514030A39352A9E238409B288E73BA54514060B0C9F8F8CC3840,Badin,Badin,5.007686,0.586687,Sindh,District,127,125,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000020000000749A7517B5FF50407F7ABA01DA4A3B40A8342FDAD2FC504070FF632152323B4068BCA0EFEAFC504080881AE914323B40343C4E8416035140901327B107213B407CDBAB06490051409FB8E181D7113B40EC9A24653EFA5040B058859AE70A3B4098A57A3BF3FA504010D5B91901EC3A40301F669F61F55040EF753A1916DB3A4023E2263DA3F7504080A1EE662BA93A402C42F3A1AFF350407F064687E4983A409C8B89BA6DE8504050089CA13F8E3A40E074222600E850402FD98488DA6C3A401498706FFDE75040F084A3B7686C3A40CCB047A490E45040702B14A0C1543A408440A37DF5DF504000AE2FC5A8563A403FA77E27D7DE5040DF44683BAE293A40405CB40171DA504080C9C35E52163A4078B9002002D75040309B006064263A40405DFFDFFED0504000EEFD7FD2583A402CF5FF7F5DCB504020970100B4783A40B7327922ECC750405012E74731A73A409826002061C95040C03DFDBFB7C43A40C4A0FF9F8FC8504080B8FFBFC6E03A40AC76FF5F47CA50400F0F0000E3103B40840A00801EC8504080F9FF9F20453B407F6485DF35CB50404FF12C7F7B723B40F0AD52A41CD45040D087729BFC5D3B4028D50EA90CD85040B05074C60F623B409009EE8807E05040DF6D5067B9513B40E841B1741BEA5040B08B41EC654D3B40E875729990F75040D02899B052513B40749A7517B5FF50407F7ABA01DA4A3B40,Dadu,Dadu,4.366533,0.728184,Sindh,District,128,126,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000220000004C02F3718D8B5140EF7D96D6DADA3B4088A90B5CE68651401F7FEBAB51C43B40372799850A815140200091A4558E3B4048A4FF82EB7B514010B698238A803B40285F85F74D715140408415C133543B40E44360A1985C51400F6684C331833B40680E2C39B655514060F2FABD268A3B400064EB0A6B4F51408F4F8F3A69A53B40E0FB4E269951514000FE17AFB6B53B4020FC22BFC14B514090F870F1F2E93B4080AFF6DEEE4B51404F4F77704AFE3B40D82712FB7B4E5140CFA0C703B6173C401068DDEFAB5E5140E08E863E26343C408C27416CEF605140200577C3A33D3C401C7B6B6239665140B0D550CCC53E3C40088900C0676A5140A076FD5F76383C40D44CFF9F026E514050B401C0014B3C409F3AFFBF736B51401028FE7F18523C40B46E0040276B51400FCCFD9F4D533C40F075FF9FE16A5140F08EFFDFB1543C40DCE8FFBF556A514090E801A05E563C4064BB0845A66951400F9FF6207A583C40AC3E86C4116A5140206AD1FBF4583C408C752744986A5140202B0BC423593C40846BC2EA186B5140BF1A5A753C5A3C409FFC67C8776C5140EFDFE47A2F623C40ACEF39ADFA6F5140F03B91477B673C40A40017C11670514030CB009526673C40D81A006045705140707DFE5FB8653C40601300E0977051405FE5FB7F12643C40389BFF7FE376514010ECFFDF71323C40F472FF9F0E765140BF4C02A0C2223C40500A00800D805140C05E02A0FBEF3B404C02F3718D8B5140EF7D96D6DADA3B40,Ghotki,Ghotki,4.126686,0.583194,Sindh,District,129,127,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000000D000000848960647D27514010351744CB4A394078FBDB33CE255140D012248CD72D3940A44A54F2391F5140F0B3D0D3CC2839408C84C32460175140CF7E6473992E3940FC659C2E0716514070BF314B0C3839400FD9C582EE1551408F94A1504B4B394038712CB030155140D0CEBCF7D452394048362D8517155140C060207F5C533940E4270A4893135140702B41F0AB71394098543C048613514080EB1B94E7723940D3F811233F1851407FD7E71B7C8D3940E8631CA9882551400078CB4F916F3940848960647D27514010351744CB4A3940,Hyderabad,Hyderabad,1.526741,0.091366,Sindh,District,130,128,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E610000001000000010300000001000000220000004B66C881E23A5140B02602E7226E3C4037F090FE733B5140A01FC9F848503C4034EEC077D1395140209536EA3D303C40AF6F7D5C763B5140309D8E9B94163C40A44E3A427E3851403049901E2D153C40709A74D0062B51400F9CDEC8FC243C409C8F6C86C32A5140507B30A464253C40F4BEB46B862A5140C0697D5FBB253C404FF85EAC562A5140E0966220FC253C40CC2E226828225140C0B9B65AF7283C4014272540A9195140F0A1FA24131D3C40C40279E0B4145140302146B3C71E3C4004FDD06FEB1351404F90B3952BEE3B4084EBD4EDAB0F51404F4B524496EC3B4048EDCC2AAF075140C00A4AD945EF3B40E80EAEE081055140B08D807815FB3B406392CDFE6DFA5040402D4A1E8AFE3B4040FDFF5F23015140FF20026090173C40309DFF3F420151409095FF9F09183C40546B00207703514000A40140F11E3C40B083ADE3B8045140AFC2A35700233C4024410040600D5140903EFE9F153E3C40ACC6FF5FCD125140EFBFFF7F62443C40F47E683AEB135140A0C7597E94453C40F0D6FFBFF6175140DF99FEBFE7523C40C8FDFF1F7818514030BA01E01B573C40C39C0B1CCA1B5140D06C021BB5683C40C41200C03C20514060C10240806E3C4054930C5F2421514080E0843D706E3C40A85F00E0582D51402093FDDF146E3C401CA2FF5F592E514010F300A0226E3C4088DBFF9FE2345140305DFD5F466E3C40709D00E0BA3551402040FC1F426E3C404B66C881E23A5140B02602E7226E3C40,Jacobabad,Jacobabad,3.019249,0.247358,Sindh,District,131,129,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001B000000FCE8D2E4D5525140D0534DFCEB8B3940882EED6791525140309F9614C38B3940C438661FE14B51404010086EFE903940D0F3448BB34B5140D0DB7DD4AF7439401CA7CD96D05351409007B6FD135E394000974C70FB565140DFE00FE9564D3940B81A7226AB5951400035A804800D3940048969B4895D51404F12C0E96FFC38403C84911BB25E5140CF806401F0E138409B288E73BA54514060B0C9F8F8CC3840AC9CCD7AE354514030A39352A9E23840B8F5641E7A515140608579FE4CF53840E0400884FB4A5140EFFE321E44F438404C5EFB4CA6445140E0B3FFFC3214394050FA1727683E5140D05B6840B92639402884F07CD03D5140000BD852724C39409425C784463D514030CAA99A9E653940EBBFF6FE913851401027B7C0F28A39403C0EA31556385140709B6C0EE5B3394054FBC1BD173B5140100E173B31C03940BC7A3B84D53E5140A08E21796FB4394030367DA42A465140F09B7E7C6CC1394070F772376F465140B027879F25D03940C0184090E74E514040A839326ACD39402F09353B7D535140401B11EC99C2394060118049B5545140204B046A8B9D3940FCE8D2E4D5525140D0534DFCEB8B3940,Mirpurkhas,Mirpurkhas,3.506961,0.310544,Sindh,District,139,137,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000002A000000685F67BD53FA5040101A11F8948C3A4004959D5B6BF85040C0E2EAAFE3453A40D4C06E7C5401514040A3ECA33D303A404F5B013FFC0151404092450102243A40A0E7D8BD190B5140D0D30C9A4D003A40E87E42FEC1115140FF62213B1FFE39401C704CCF0F0F5140704D0C0620ED39402378FCFA60145140DFB17B82FEDA3940F0A876063E1451407F80FF83EABB39409CD66599891D5140D0C9498295AC3940D0ECC0739C165140C02A7C4D33993940D3F811233F1851407FD7E71B7C8D394098543C048613514080EB1B94E7723940E4270A4893135140702B41F0AB71394048362D8517155140C060207F5C53394038712CB030155140D0CEBCF7D45239400FD9C582EE1551408F94A1504B4B3940649020FEE70A514000E463C1304D3940F8B8C13AB906514020EA51FD7D653940E74D3176C7FF5040804C942B9F71394027C6B54605FA504060D307E3345C394020235E25FBF9504060F4CD412C4D39407F6A542180F45040209570FFD3363940FC3535999CF3504050279E5B25183940F0BC73DAA0ED5040B01E84623A013940AC700F6226E15040C00FFEE618FC384054F864B4A0DD5040B0D63AD342193940D452A4AB8AD1504010955F6FBC2F394028377945FDD65040703174C1054F3940ACEC75A16CDA504010610D7B5674394038E9C8B322D850409FC4E983A3A439405C64C8C08AD450400F1CF4C3F4A33940A0DAFF3FC9D95040B0D9FF1FD4CA3940405CB40171DA504080C9C35E52163A403FA77E27D7DE5040DF44683BAE293A408440A37DF5DF504000AE2FC5A8563A40CCB047A490E45040702B14A0C1543A401498706FFDE75040F084A3B7686C3A40E074222600E850402FD98488DA6C3A409C8B89BA6DE8504050089CA13F8E3A402C42F3A1AFF350407F064687E4983A40685F67BD53FA5040101A11F8948C3A40,Jamshoro,Jamshoro,5.594898,1.010348,Sindh,District,132,130,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001500000048EDCC2AAF075140C00A4AD945EF3B40CC15BE1C090C5140A02BEC2368D23B4080C34538690C5140AF36CE9F12B93B404CD86CF1170151404F03A427C26E3B4074B8A5B4E6005140704DEC23B86D3B40749A7517B5FF50407F7ABA01DA4A3B40E875729990F75040D02899B052513B40E841B1741BEA5040B08B41EC654D3B409009EE8807E05040DF6D5067B9513B4028D50EA90CD85040B05074C60F623B40F0AD52A41CD45040D087729BFC5D3B407F6485DF35CB50404FF12C7F7B723B400899FF5FB4CB5040D0AF002045883B407C6FFF1FEBCF504030190100E3A53B4064B8FFDF97D5504030DDFFFFB6B93B4008BFFF3F3BD9504070740080E0E83B40D0E8FFDF41DB50408F8EFF3F8BE43B40C486E964ECEA5040005937812AEF3B406392CDFE6DFA5040402D4A1E8AFE3B40E80EAEE081055140B08D807815FB3B4048EDCC2AAF075140C00A4AD945EF3B40,Kambar-Shahdadkot,Kambar-Shahdadkot,3.255755,0.511803,Sindh,District,133,131,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000017000000AC700F6226E15040C00FFEE618FC3840D0EB193E81E4504050415926C8C93840AC8AFFDF68DC504010ACFD7F27C83840FFA3FF7F56C65040606F01A0A7C7384038AC00209CBD5040905900C032D33840FCF6FFBF0ABD504060BB02206BDC3840AC1D0060B0A95040B0BAFD7F50D4384050B87426FDAC5040809F8C4487E43840C84100808CB25040E0190000F5F7384050A8FFBF9EBA50403099FEFF810339409852FF1F7FC050401F550000D7193940A021008088C0504040A200E08D2939402C220000BEC5504010440040C03D3940B864002062CA50406083006039653940740B00E073CA50407039FF5FD6733940F01D00809DCF50401090FE5FFE8539405C64C8C08AD450400F1CF4C3F4A3394038E9C8B322D850409FC4E983A3A43940ACEC75A16CDA504010610D7B5674394028377945FDD65040703174C1054F3940D452A4AB8AD1504010955F6FBC2F394054F864B4A0DD5040B0D63AD342193940AC700F6226E15040C00FFEE618FC3840,Karachi,Karachi,5.688215,0.344323,Sindh,District,134,132,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001800000038BEFF9FE76F5140004CFEBFB4673C40ACEF39ADFA6F5140F03B91477B673C409FFC67C8776C5140EFDFE47A2F623C40846BC2EA186B5140BF1A5A753C5A3C408C752744986A5140202B0BC423593C40AC3E86C4116A5140206AD1FBF4583C4064BB0845A66951400F9FF6207A583C40C412000098695140C0750000A6583C4087920080A2655140E0A8FC3F6A593C401C7B6B6239665140B0D550CCC53E3C408C27416CEF605140200577C3A33D3C401068DDEFAB5E5140E08E863E26343C40D82712FB7B4E5140CFA0C703B6173C4080AFF6DEEE4B51404F4F77704AFE3B409360D0EF23445140FFFE3F8A7D063C4068A3DADC664051403FE1DD35D0153C40AF6F7D5C763B5140309D8E9B94163C4034EEC077D1395140209536EA3D303C4037F090FE733B5140A01FC9F848503C404B66C881E23A5140B02602E7226E3C40FCBAE70029485140B0C1EFE2CB703C40ACD2FFDF4757514020DEFF3F15723C40E4B9FF9F5C615140606801C0057C3C4038BEFF9FE76F5140004CFEBFB4673C40,Kashmore,Kashmore,2.880124,0.240492,Sindh,District,135,133,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000002A000000A4FCDEC8242C5140605915F7C3C63B40948C9A3799315140F07219A263BA3B40ECCBB07D2535514000C82137F39D3B407031E065223351400064F50760823B407835230E14395140006957D6DA693B409C7D2E3E9935514090C88904F34A3B40A8F2C3BD8540514070DE627C99333B40D4F0018ECF4651403FE92E3952353B4028B143F8FD54514010F928CA28283B40FCD5B2FB46625140F0299C17CC103B40381FA182F55E51405077F94965CE3A40D8683C436F615140805F1B0C6BBC3A40A40DB065C1765140FF694E153A953A4088C68D1F97815140F00E903345993A40B8FC3C43BC8A5140303903A7FD8C3A40103A19FFC48B51407064E5E7A07C3A40500B45FF0C8B514010BAB069BD3E3A40AC2C6D2923885140A011CF67F5233A408C40BB8592755140D0DD52049F343A40D43351BF7B645140D0833D1B41333A4014CA52D90C4F5140E0FEE1A6DC3C3A406BDEEF82784751407FB8259AEC383A400B942822F53C5140009DC002195F3A4054FC16A7D23A5140304DBC421D783A40005032CE3736514080CF0BD8D36F3A40AC56E47E7633514040AC22DCF58F3A40ACF3599C87305140A08C1D8C3F963A40D0F1E51ED5165140DF8334834BA13A40574019C076125140F0F7DA3BDCA73A409C35295FF31451406081F59BA2DF3A40A4938C728B1C514000CF2E344D093B40006F7561051C5140D0163A219B163B405880A51F92155140009D95D1C6343B402065507B030C5140E0060CA2913A3B40148C621A500E51406086EAE470553B40A44D98423D165140100DEF05DE603B40E819A1226C1151406026EB2E1B7E3B406022F56189155140C0C6A0403D863B403381029A821651405F4091EDEC9B3B40C4CD5C81D11F51408F372CE333A43B4064EA9D78961D5140F0A1822559AF3B40A4FCDEC8242C5140605915F7C3C63B40,Khairpur,Khairpur,7.183996,1.453221,Sindh,District,136,134,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001500000084EBD4EDAB0F51404F4B524496EC3B409046E4C402165140400452B5FEBF3B4064EA9D78961D5140F0A1822559AF3B40C4CD5C81D11F51408F372CE333A43B403381029A821651405F4091EDEC9B3B406022F56189155140C0C6A0403D863B40E819A1226C1151406026EB2E1B7E3B40A44D98423D165140100DEF05DE603B40148C621A500E51406086EAE470553B402065507B030C5140E0060CA2913A3B40C854195A4D065140D0C83671A9313B40343C4E8416035140901327B107213B4068BCA0EFEAFC504080881AE914323B40A8342FDAD2FC504070FF632152323B40749A7517B5FF50407F7ABA01DA4A3B4074B8A5B4E6005140704DEC23B86D3B404CD86CF1170151404F03A427C26E3B4080C34538690C5140AF36CE9F12B93B40CC15BE1C090C5140A02BEC2368D23B4048EDCC2AAF075140C00A4AD945EF3B4084EBD4EDAB0F51404F4B524496EC3B40,Larkana,Larkana,2.857692,0.175483,Sindh,District,137,135,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001200000088AF817CBD2A51401F09F3647FAB39406C12DB05B12A5140B0F6F483239739407C0F89847426514070071A1B27883940E8631CA9882551400078CB4F916F3940D3F811233F1851407FD7E71B7C8D3940D0ECC0739C165140C02A7C4D339939409CD66599891D5140D0C9498295AC3940F0A876063E1451407F80FF83EABB39402378FCFA60145140DFB17B82FEDA39401C704CCF0F0F5140704D0C0620ED3940E87E42FEC1115140FF62213B1FFE39409012936A95155140908D4D91BD0E3A4038968F8FA115514010C7869D3C0F3A401C240835B21B514070053C4442123A406059FE7930205140504AF442E8073A409022C117611C514030421641C2E83940D44664E8A3225140708B278FA5C5394088AF817CBD2A51401F09F3647FAB3940,Matiari,Matiari,2.353773,0.131188,Sindh,District,138,136,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000014000000D0F1E51ED5165140DF8334834BA13A4068E0B424CB095140B0DA670820993A4048A3ABA7BA06514030E5CDC5AC913A403C240EB4C50151401083E2CEB79A3A40685F67BD53FA5040101A11F8948C3A402C42F3A1AFF350407F064687E4983A4023E2263DA3F7504080A1EE662BA93A40301F669F61F55040EF753A1916DB3A4098A57A3BF3FA504010D5B91901EC3A40EC9A24653EFA5040B058859AE70A3B407CDBAB06490051409FB8E181D7113B40343C4E8416035140901327B107213B40C854195A4D065140D0C83671A9313B402065507B030C5140E0060CA2913A3B405880A51F92155140009D95D1C6343B40006F7561051C5140D0163A219B163B40A4938C728B1C514000CF2E344D093B409C35295FF31451406081F59BA2DF3A40574019C076125140F0F7DA3BDCA73A40D0F1E51ED5165140DF8334834BA13A40,Naushehro Feroze,Naushehro Feroze,2.756205,0.275845,Sindh,District,140,138,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000002A000000AC2C6D2923885140A011CF67F5233A40F762D71B26855140FF6B8697E80E3A40543CB5E2D7855140FFFFCC9A14F73940F8B9CC90E38E5140B01DF0125DC83940A0C2EE06E6855140C00E40D9B8C4394080C7FFBC937E5140A05CA2F805B939408000301B057B51409006CDB818C03940109A8178697251403F8B77663DA53940201C87198A6E5140D0DD325F2F8C394028145F6709685140705C471A807D3940E448539F40635140907C313C4E813940E09B203B256151402092DE7390933940FC0BA6A77A5C514080B2EC23A78A39403776D36623535140C03725471A8C3940FCE8D2E4D5525140D0534DFCEB8B394060118049B5545140204B046A8B9D39402F09353B7D535140401B11EC99C23940C0184090E74E514040A839326ACD394070F772376F465140B027879F25D0394030367DA42A465140F09B7E7C6CC13940BC7A3B84D53E5140A08E21796FB4394054FBC1BD173B5140100E173B31C039403C0EA31556385140709B6C0EE5B33940505D78A11F2F5140800CDF7DA9C0394088AF817CBD2A51401F09F3647FAB3940D44664E8A3225140708B278FA5C539409022C117611C514030421641C2E839406059FE7930205140504AF442E8073A401C240835B21B514070053C4442123A40949FBACC461C514040FDDF7CD2283A40F4283DD46824514010C107C4532F3A40B83C8D716929514060FD43082F2B3A40A8A364DBED285140800513FA5C4C3A4058A0B71BDE2F51409049310CA1503A40005032CE3736514080CF0BD8D36F3A4054FC16A7D23A5140304DBC421D783A400B942822F53C5140009DC002195F3A406BDEEF82784751407FB8259AEC383A4014CA52D90C4F5140E0FEE1A6DC3C3A40D43351BF7B645140D0833D1B41333A408C40BB8592755140D0DD52049F343A40AC2C6D2923885140A011CF67F5233A40,Sanghar,Sanghar,6.550566,0.915531,Sindh,District,141,139,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E61000000100000001030000000100000016000000005032CE3736514080CF0BD8D36F3A4058A0B71BDE2F51409049310CA1503A40A8A364DBED285140800513FA5C4C3A40B83C8D716929514060FD43082F2B3A40F4283DD46824514010C107C4532F3A40949FBACC461C514040FDDF7CD2283A401C240835B21B514070053C4442123A4038968F8FA115514010C7869D3C0F3A409012936A95155140908D4D91BD0E3A40E87E42FEC1115140FF62213B1FFE3940A0E7D8BD190B5140D0D30C9A4D003A404F5B013FFC0151404092450102243A40D4C06E7C5401514040A3ECA33D303A4004959D5B6BF85040C0E2EAAFE3453A40685F67BD53FA5040101A11F8948C3A403C240EB4C50151401083E2CEB79A3A4048A3ABA7BA06514030E5CDC5AC913A4068E0B424CB095140B0DA670820993A40D0F1E51ED5165140DF8334834BA13A40ACF3599C87305140A08C1D8C3F963A40AC56E47E7633514040AC22DCF58F3A40005032CE3736514080CF0BD8D36F3A40,Shaheed Benazirabad,Shaheed Benazirabad,3.235958,0.414373,Sindh,District,142,140,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000001600000080AFF6DEEE4B51404F4F77704AFE3B4020FC22BFC14B514090F870F1F2E93B40E0FB4E269951514000FE17AFB6B53B400064EB0A6B4F51408F4F8F3A69A53B40680E2C39B655514060F2FABD268A3B40E44360A1985C51400F6684C331833B40285F85F74D715140408415C133543B40D4C468DE8B655140F0889D54902D3B40FCD5B2FB46625140F0299C17CC103B4028B143F8FD54514010F928CA28283B40D4F0018ECF4651403FE92E3952353B40A8F2C3BD8540514070DE627C99333B409C7D2E3E9935514090C88904F34A3B407835230E14395140006957D6DA693B407031E065223351400064F50760823B40ECCBB07D2535514000C82137F39D3B40948C9A3799315140F07219A263BA3B40A4FCDEC8242C5140605915F7C3C63B4028E74DDC2A345140E06517740FCC3B40F058F225E9365140D008CC8BD3E13B409360D0EF23445140FFFE3F8A7D063C4080AFF6DEEE4B51404F4F77704AFE3B40,Sukkur,Sukkur,3.889808,0.472977,Sindh,District,144,142,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
0106000020E6100000010000000103000000010000000E0000003C0EA31556385140709B6C0EE5B33940EBBFF6FE913851401027B7C0F28A39409425C784463D514030CAA99A9E6539402884F07CD03D5140000BD852724C3940FC1A1E87A3385140D0D5A0398D3A3940A40E85DD5E3151404FCB530AC9353940D0FE9884DD2E5140C03D0BA7D5413940848960647D27514010351744CB4A3940E8631CA9882551400078CB4F916F39407C0F89847426514070071A1B278839406C12DB05B12A5140B0F6F4832397394088AF817CBD2A51401F09F3647FAB3940505D78A11F2F5140800CDF7DA9C039403C0EA31556385140709B6C0EE5B33940,Tando Allah Yar,Tando Allah Yar,1.792012,0.138611,Sindh,District,145,143,2015-07-06 09:49:19.519414+00,2015-07-06 09:49:19.519414+00
